usage_date,account_id,team,service,region,cost_usd,usage_amount
2025-05-30,412716686277,gamma,S3,eu-west-1,24.1851,4.231
2025-05-30,135717008257,alpha,CloudWatch,eu-west-1,0.0971,7.43
2025-05-30,182616061938,beta,S3,us-east-1,6.3712,6.407
2025-05-30,547926543834,alpha,RDS,us-west-2,18.8042,2.131
2025-05-30,865291269677,alpha,Lambda,us-east-1,10.0238,6.121
2025-05-30,671903378562,beta,CloudWatch,eu-west-1,20.1895,4.05
2025-05-30,544120342929,beta,S3,eu-west-1,3.9476,5.375
2025-05-30,282641006556,alpha,EC2,eu-west-1,6.7871,9.056
2025-05-30,892468634877,beta,S3,us-west-2,21.5924,3.425
2025-05-30,999685344397,beta,Lambda,us-west-2,1.8314,8.021
2025-05-30,801398691762,alpha,RDS,eu-west-1,7.1413,4.298
2025-05-30,438543470078,beta,Lambda,us-west-2,5.7062,5.625
2025-05-30,451957847629,gamma,RDS,eu-west-1,23.0452,2.982
2025-05-30,697194060598,alpha,S3,eu-west-1,1.5774,5.485
2025-05-30,317785503574,gamma,S3,us-east-1,22.1646,5.089
2025-05-30,535708670084,alpha,EC2,us-east-1,2.1461,3.055
2025-05-30,816207382179,beta,Lambda,us-west-2,15.9511,4.106
2025-05-30,494172955590,alpha,EC2,us-west-2,10.0562,2.427
2025-05-30,613519277048,alpha,Lambda,eu-west-1,8.6874,2.17
2025-05-30,939142818125,gamma,EC2,us-west-2,12.7155,8.008
2025-05-30,505429209699,alpha,Lambda,eu-west-1,14.7761,8.535
2025-05-30,460619630196,beta,CloudWatch,us-west-2,6.6618,2.411
2025-05-30,915023948676,alpha,RDS,us-east-1,12.1115,2.567
2025-05-30,898766310151,alpha,EC2,us-west-2,3.1521,4.14
2025-05-30,248933904000,gamma,RDS,us-west-2,20.1249,6.063
2025-05-30,903705565395,beta,CloudWatch,eu-west-1,23.8802,8.02
2025-05-30,449703632393,alpha,CloudWatch,us-east-1,1.7293,8.134
2025-05-30,868188271883,beta,Lambda,us-west-2,0.4073,6.072
2025-05-30,661190715002,gamma,S3,us-east-1,23.7767,8.598
2025-05-30,715220021672,alpha,RDS,us-west-2,16.0151,4.29
2025-05-30,437856696569,beta,EC2,us-west-2,9.4508,6.15
2025-05-31,207733390442,beta,CloudWatch,us-west-2,20.4101,0.317
2025-05-31,539864040846,beta,EC2,us-west-2,21.3932,0.251
2025-05-31,150698731543,beta,CloudWatch,us-east-1,20.416,0.266
2025-05-31,999023892996,gamma,RDS,us-east-1,6.1656,0.935
2025-05-31,254783391821,gamma,EC2,eu-west-1,2.4457,0.222
2025-05-31,504032303037,gamma,S3,eu-west-1,22.8148,0.251
2025-05-31,836269821577,gamma,RDS,eu-west-1,21.4207,0.767
2025-05-31,527875160756,alpha,RDS,us-west-2,20.8401,0.042
2025-05-31,444193209974,alpha,CloudWatch,eu-west-1,1.2966,0.478
2025-05-31,808974296784,gamma,RDS,us-east-1,8.5848,0.314
2025-05-31,463432102064,alpha,Lambda,us-west-2,1.2483,0.691
2025-05-31,871611456850,gamma,S3,us-east-1,15.0787,0.276
2025-05-31,167745724252,gamma,CloudWatch,eu-west-1,7.7347,0.528
2025-05-31,406765541924,beta,S3,us-east-1,24.2775,0.328
2025-05-31,318934306302,alpha,S3,us-west-2,7.266,0.031
2025-05-31,524218813822,beta,CloudWatch,us-east-1,9.2592,0.416
2025-05-31,835244879782,beta,S3,eu-west-1,16.6422,0.755
2025-05-31,572106514735,gamma,CloudWatch,us-west-2,12.8186,0.771
2025-05-31,276886439912,gamma,S3,eu-west-1,23.4202,0.741
2025-05-31,809070326375,gamma,RDS,us-east-1,10.5962,0.847
2025-05-31,109749063607,alpha,Lambda,us-west-2,4.3464,0.507
2025-05-31,391039539357,gamma,RDS,us-east-1,23.9977,0.036
2025-05-31,641500261114,gamma,EC2,us-west-2,10.1751,0.057
2025-05-31,584630944196,beta,Lambda,us-east-1,1.6608,0.449
2025-05-31,311446254650,alpha,RDS,us-east-1,5.7396,0.889
2025-05-31,900253797532,alpha,EC2,us-west-2,10.1086,0.994
2025-05-31,115640020151,gamma,RDS,eu-west-1,5.3385,0.789
2025-05-31,295311919220,beta,Lambda,us-east-1,23.8459,0.456
2025-05-31,120831256373,gamma,Lambda,us-west-2,24.938,0.368
2025-05-31,984425268529,gamma,CloudWatch,us-west-2,13.907,0.365
2025-05-31,212237287597,gamma,RDS,us-west-2,4.253,0.952
2025-05-31,480239096719,gamma,RDS,us-west-2,6.8289,0.991
2025-05-31,689606577890,alpha,CloudWatch,eu-west-1,24.4048,0.387
2025-05-31,868987020724,beta,RDS,us-west-2,22.6347,0.589
2025-05-31,322591366703,beta,EC2,us-west-2,1.3769,0.501
2025-05-31,880372403013,gamma,S3,eu-west-1,10.8913,0.965
2025-05-31,593320653477,beta,RDS,us-west-2,16.8753,0.213
2025-05-31,684448056220,beta,CloudWatch,us-east-1,7.9508,0.765
2025-05-31,463842760983,alpha,Lambda,us-west-2,1.3807,0.173
2025-05-31,594307663227,alpha,S3,us-west-2,6.5955,0.788
2025-05-31,495661761148,gamma,Lambda,us-west-2,19.0215,0.478
2025-05-31,365664417284,beta,CloudWatch,us-west-2,18.0608,0.356
2025-05-31,813046388599,gamma,CloudWatch,us-east-1,23.3177,0.724
2025-05-31,590317882695,beta,CloudWatch,us-west-2,23.8946,0.924
2025-05-31,858296541183,gamma,CloudWatch,us-west-2,12.5343,0.152
2025-05-31,326061973380,beta,RDS,us-east-1,15.9834,0.307
2025-05-31,113030084257,alpha,RDS,us-east-1,7.1397,0.213
2025-05-31,597361071486,gamma,S3,us-west-2,19.0839,0.696
2025-05-31,994876736098,gamma,Lambda,us-east-1,16.0715,0.738
2025-05-31,885637785473,gamma,S3,us-west-2,16.1903,0.065
2025-05-31,351798081324,alpha,Lambda,eu-west-1,24.2631,0.691
2025-05-31,563907232421,alpha,RDS,eu-west-1,0.538,0.081
2025-05-31,334783394798,alpha,S3,us-west-2,10.651,0.464
2025-05-31,923505312846,beta,CloudWatch,eu-west-1,24.1069,0.169
2025-05-31,311529125235,beta,S3,us-east-1,20.8768,0.446
2025-05-31,834343551873,alpha,EC2,us-east-1,21.8983,0.211
2025-05-31,721515985063,gamma,EC2,eu-west-1,23.7752,0.81
2025-05-31,871392694460,beta,Lambda,us-east-1,3.5426,0.786
2025-05-31,326914978603,gamma,Lambda,us-west-2,9.8479,0.747
2025-05-31,844745549465,alpha,Lambda,us-west-2,0.8906,0.684
2025-06-01,408240898047,beta,S3,eu-west-1,23.2847,0.249
2025-06-01,781733785212,gamma,EC2,us-east-1,1.7054,0.44
2025-06-01,260215937721,alpha,EC2,us-west-2,13.8868,0.977
2025-06-01,439972083663,alpha,Lambda,eu-west-1,12.3652,0.938
2025-06-01,405556152372,beta,EC2,eu-west-1,20.4266,0.618
2025-06-01,111494776667,beta,EC2,us-east-1,0.4299,0.738
2025-06-01,769062391499,gamma,RDS,eu-west-1,2.7493,0.717
2025-06-01,626324247623,gamma,Lambda,us-west-2,20.021,0.361
2025-06-01,788089194639,gamma,RDS,us-west-2,2.1984,0.545
2025-06-01,368867030560,beta,Lambda,us-east-1,8.2571,0.894
2025-06-01,472487243147,beta,S3,us-east-1,20.2768,0.877
2025-06-01,226625597300,alpha,EC2,eu-west-1,20.8077,0.262
2025-06-01,311233730173,gamma,RDS,us-west-2,23.2964,0.972
2025-06-01,398581391191,alpha,Lambda,us-east-1,0.5008,0.518
2025-06-01,732053737924,gamma,Lambda,eu-west-1,15.1482,0.593
2025-06-01,307900612022,gamma,EC2,us-east-1,5.7753,0.271
2025-06-01,787860027837,alpha,Lambda,us-east-1,1.0286,0.691
2025-06-01,727217508364,alpha,RDS,us-west-2,9.9635,0.148
2025-06-01,610921902107,alpha,CloudWatch,us-west-2,9.6946,0.463
2025-06-01,863972283906,gamma,EC2,us-west-2,24.4245,0.055
2025-06-01,562945446176,gamma,RDS,us-west-2,19.7977,0.352
2025-06-01,481829871323,alpha,RDS,us-west-2,10.1266,0.856
2025-06-01,606164685963,alpha,CloudWatch,us-east-1,19.2788,0.121
2025-06-01,539152697688,beta,EC2,us-west-2,1.0498,0.225
2025-06-01,151503762202,gamma,S3,us-west-2,2.365,0.773
2025-06-01,719715812407,alpha,S3,us-west-2,13.7965,0.739
2025-06-01,480662328025,gamma,RDS,eu-west-1,20.6784,0.703
2025-06-01,484990328958,alpha,S3,us-west-2,7.4489,0.576
2025-06-01,290005623370,beta,RDS,us-west-2,17.577,0.257
2025-06-01,559734906120,gamma,EC2,us-east-1,5.0403,0.301
2025-06-01,253120335522,gamma,Lambda,eu-west-1,7.0739,0.699
2025-06-01,716514040782,gamma,Lambda,us-east-1,18.641,0.807
2025-06-01,644706684761,alpha,EC2,eu-west-1,8.0979,0.559
2025-06-01,210953358042,beta,S3,us-east-1,20.8747,0.485
2025-06-01,503920772329,gamma,RDS,us-west-2,17.1038,0.869
2025-06-01,753544723419,alpha,RDS,us-west-2,22.7235,0.174
2025-06-01,264464313256,gamma,Lambda,eu-west-1,13.1146,0.82
2025-06-01,292759351164,beta,S3,us-east-1,0.974,0.902
2025-06-01,934465387542,beta,CloudWatch,us-west-2,14.6847,0.123
2025-06-01,901847071957,gamma,S3,eu-west-1,9.1456,0.983
2025-06-01,224520953390,alpha,RDS,us-east-1,24.5744,0.731
2025-06-01,977705885734,alpha,S3,us-east-1,4.0628,0.147
2025-06-01,370672922232,alpha,S3,us-west-2,4.0354,0.376
2025-06-01,341590264657,beta,Lambda,us-east-1,12.4612,0.815
2025-06-01,189451453850,gamma,Lambda,us-west-2,12.7232,0.908
2025-06-01,623595715646,beta,RDS,us-west-2,3.3804,0.214
2025-06-01,812863096858,gamma,RDS,us-east-1,23.7152,0.172
2025-06-01,382225150096,beta,RDS,eu-west-1,4.8042,0.053
2025-06-01,835828003792,gamma,S3,eu-west-1,5.0873,0.005
2025-06-01,284102684337,alpha,EC2,eu-west-1,19.2534,0.609
2025-06-01,249287939159,beta,CloudWatch,eu-west-1,18.1911,0.612
2025-06-01,771994207397,beta,Lambda,us-east-1,24.5598,0.307
2025-06-01,955656243745,gamma,EC2,us-west-2,22.0111,0.774
2025-06-01,721138305532,beta,S3,us-west-2,14.8578,0.83
2025-06-01,817027804085,beta,EC2,eu-west-1,0.6694,0.641
2025-06-01,108865839695,beta,S3,eu-west-1,6.6374,0.146
2025-06-01,524938817824,beta,S3,eu-west-1,12.109,0.271
2025-06-01,364093117258,gamma,EC2,us-west-2,8.6651,0.05
2025-06-01,466043911894,beta,RDS,eu-west-1,24.6569,0.592
2025-06-01,762476029603,alpha,CloudWatch,eu-west-1,5.761,0.641
2025-06-02,966151298387,beta,RDS,us-east-1,1.8756,2.018
2025-06-02,821673721587,alpha,EC2,us-west-2,19.9715,2.509
2025-06-02,978218979444,alpha,EC2,us-west-2,4.6007,3.269
2025-06-02,752122855050,alpha,Lambda,us-east-1,21.7227,9.122
2025-06-02,712289963636,gamma,Lambda,eu-west-1,13.8706,6.256
2025-06-02,974737022441,gamma,S3,eu-west-1,9.1172,5.609
2025-06-02,437118256618,gamma,EC2,us-west-2,3.027,8.32
2025-06-02,187786316857,alpha,Lambda,us-west-2,10.6261,8.534
2025-06-02,424672686818,beta,Lambda,us-east-1,20.0718,2.372
2025-06-02,490991415518,beta,RDS,eu-west-1,1.8404,7.396
2025-06-02,516293731141,alpha,S3,us-west-2,20.5016,9.75
2025-06-02,430908063657,gamma,S3,eu-west-1,0.4349,2.373
2025-06-02,222400312239,alpha,RDS,us-east-1,4.5928,7.444
2025-06-02,135393380611,alpha,EC2,us-west-2,19.3472,9.392
2025-06-02,333157270703,beta,RDS,us-east-1,0.7538,7.745
2025-06-02,842748736644,alpha,RDS,eu-west-1,23.6296,3.304
2025-06-02,626895241005,beta,RDS,us-east-1,19.5559,8.288
2025-06-02,460393070296,gamma,CloudWatch,eu-west-1,12.5993,4.432
2025-06-02,390798793272,alpha,S3,eu-west-1,24.9973,7.702
2025-06-02,971322600532,beta,RDS,us-east-1,17.7131,6.428
2025-06-02,365418288320,alpha,CloudWatch,us-west-2,4.1632,4.202
2025-06-02,253774415121,beta,CloudWatch,us-west-2,19.5508,6.082
2025-06-02,489641317460,gamma,Lambda,eu-west-1,1.8422,6.021
2025-06-02,658172601092,alpha,EC2,us-west-2,18.0711,2.511
2025-06-02,288714884031,alpha,Lambda,us-west-2,2.9012,3.423
2025-06-02,159265785146,beta,CloudWatch,us-east-1,9.982,7.255
2025-06-02,418118956343,gamma,S3,us-east-1,1.8797,6.481
2025-06-02,803278788772,beta,EC2,us-east-1,1.4548,6.302
2025-06-02,246695680406,gamma,EC2,us-east-1,14.6414,3.17
2025-06-02,619646802187,beta,S3,us-east-1,19.3871,3.08
2025-06-02,313073618744,beta,CloudWatch,us-east-1,16.8799,2.979
2025-06-02,692997396800,alpha,RDS,eu-west-1,0.3681,5.192
2025-06-02,711809056106,gamma,CloudWatch,us-east-1,4.0488,3.109
2025-06-02,773199767064,gamma,S3,us-east-1,8.4647,7.769
2025-06-02,283312666831,alpha,RDS,us-west-2,5.6965,6.163
2025-06-02,333139811837,alpha,Lambda,us-west-2,16.5165,9.406
2025-06-02,273975383912,alpha,S3,us-west-2,11.2328,7.85
2025-06-02,417584126198,alpha,CloudWatch,us-west-2,5.5734,6.118
2025-06-02,626123742915,gamma,RDS,us-east-1,23.5782,4.538
2025-06-02,553209631734,gamma,RDS,eu-west-1,8.1459,7.0
2025-06-02,594025861739,alpha,Lambda,us-east-1,19.9289,4.407
2025-06-02,581132077210,beta,Lambda,us-east-1,14.9647,4.554
2025-06-02,411360680188,gamma,CloudWatch,us-east-1,2.4933,4.542
2025-06-02,536062108449,beta,Lambda,us-west-2,22.3875,9.496
2025-06-02,646325703572,beta,RDS,eu-west-1,1.3722,6.525
2025-06-02,245976822419,alpha,Lambda,us-west-2,5.742,7.666
2025-06-02,662929540841,beta,RDS,us-west-2,14.2397,6.761
2025-06-02,339064815915,beta,Lambda,us-west-2,10.3649,5.899
2025-06-02,547669717904,alpha,S3,us-east-1,23.5461,5.237
2025-06-02,969537313724,alpha,EC2,eu-west-1,21.4306,2.93
2025-06-02,150862610826,beta,S3,us-west-2,11.6426,2.033
2025-06-02,199488172263,gamma,CloudWatch,us-east-1,15.1448,8.647
2025-06-02,997458534724,gamma,RDS,us-west-2,23.2833,4.928
2025-06-02,739963284017,beta,CloudWatch,us-east-1,1.4395,7.5
2025-06-02,644210681418,gamma,EC2,us-west-2,0.8675,3.239
2025-06-02,476842914398,gamma,Lambda,eu-west-1,17.8048,2.448
2025-06-02,266388124421,beta,S3,eu-west-1,22.3314,5.424
2025-06-02,152335464687,beta,S3,eu-west-1,2.5757,5.168
2025-06-02,655141531031,alpha,EC2,eu-west-1,1.5724,5.586
2025-06-02,666466369611,gamma,EC2,us-east-1,22.927,7.458
2025-06-03,233877942657,beta,RDS,us-west-2,12.9557,9.375
2025-06-03,133633907277,gamma,RDS,us-west-2,6.9572,8.779
2025-06-03,995809665384,beta,EC2,eu-west-1,8.3614,7.43
2025-06-03,481419050741,beta,S3,eu-west-1,20.7299,9.497
2025-06-03,722764408903,gamma,EC2,us-west-2,3.5785,5.767
2025-06-03,278881897321,alpha,RDS,us-west-2,10.1889,3.859
2025-06-03,155539903797,gamma,RDS,us-east-1,0.0803,2.433
2025-06-03,759543415732,beta,S3,us-west-2,21.223,3.227
2025-06-03,995653853419,beta,EC2,us-east-1,12.2253,2.373
2025-06-03,689575862603,gamma,RDS,us-west-2,3.3471,6.037
2025-06-03,945304815423,gamma,CloudWatch,us-west-2,23.9513,4.363
2025-06-03,146248450454,beta,CloudWatch,us-west-2,0.6973,8.352
2025-06-03,614057832978,beta,Lambda,eu-west-1,11.681,5.427
2025-06-03,488220361669,beta,Lambda,us-west-2,19.2935,8.963
2025-06-03,542499959176,gamma,CloudWatch,eu-west-1,11.3291,9.166
2025-06-03,608626016473,beta,EC2,us-west-2,4.1939,6.595
2025-06-03,739961784748,gamma,CloudWatch,us-east-1,15.0358,2.515
2025-06-03,125302563194,gamma,RDS,us-west-2,2.4861,6.236
2025-06-03,379891669719,gamma,CloudWatch,us-west-2,13.2849,3.333
2025-06-03,223915685865,gamma,EC2,us-west-2,21.6023,5.138
2025-06-03,309453785484,gamma,S3,us-west-2,7.5676,4.075
2025-06-03,984366281833,beta,RDS,us-east-1,24.9026,4.131
2025-06-03,138405933103,alpha,S3,us-east-1,11.9931,2.443
2025-06-03,163471039676,gamma,Lambda,eu-west-1,18.4238,4.383
2025-06-03,696722617302,beta,Lambda,eu-west-1,1.9644,3.651
2025-06-03,988755758093,gamma,Lambda,us-west-2,11.0052,6.646
2025-06-03,221512992538,alpha,RDS,us-east-1,24.0376,5.679
2025-06-03,882393878920,alpha,EC2,us-east-1,1.7799,6.545
2025-06-03,604393187436,beta,EC2,us-west-2,8.2239,2.406
2025-06-03,501111572543,gamma,EC2,us-east-1,13.8325,3.314
2025-06-03,730866371592,beta,EC2,us-west-2,13.1104,8.77
2025-06-03,289554528954,beta,Lambda,eu-west-1,5.975,6.876
2025-06-03,765890443524,alpha,Lambda,eu-west-1,24.358,2.631
2025-06-03,888486152695,beta,EC2,us-east-1,2.0909,2.41
2025-06-03,801721376335,alpha,Lambda,us-west-2,16.6979,5.286
2025-06-03,168407267483,gamma,EC2,eu-west-1,21.0427,3.337
2025-06-03,704858810594,beta,CloudWatch,us-west-2,4.9627,9.509
2025-06-03,340770688497,alpha,S3,us-east-1,13.6146,3.493
2025-06-03,394895826107,beta,Lambda,us-west-2,5.399,7.417
2025-06-03,978746074524,alpha,EC2,us-east-1,24.6895,7.048
2025-06-03,840594862932,alpha,CloudWatch,us-west-2,10.7814,6.142
2025-06-03,213609771262,gamma,Lambda,eu-west-1,20.7088,5.987
2025-06-03,226889811016,beta,Lambda,eu-west-1,22.9258,5.805
2025-06-03,902764739147,alpha,S3,us-west-2,2.0534,7.144
2025-06-03,523810827875,gamma,EC2,us-west-2,7.7537,6.931
2025-06-03,755559876837,gamma,RDS,eu-west-1,2.2193,3.515
2025-06-03,461333127160,beta,S3,eu-west-1,2.8698,4.657
2025-06-03,535734982260,beta,RDS,us-east-1,5.1114,4.066
2025-06-03,535767342901,beta,S3,us-east-1,16.102,6.362
2025-06-03,109605926041,alpha,RDS,us-west-2,10.9539,8.735
2025-06-03,130122967970,beta,EC2,us-west-2,12.3586,6.848
2025-06-03,531883437757,gamma,CloudWatch,eu-west-1,11.7142,4.043
2025-06-03,924557116073,beta,Lambda,eu-west-1,15.9444,3.631
2025-06-03,657392266661,gamma,S3,us-east-1,3.2395,2.215
2025-06-03,743709069822,alpha,RDS,eu-west-1,3.8521,8.972
2025-06-03,914234122749,alpha,CloudWatch,eu-west-1,2.4723,3.959
2025-06-03,155552154505,gamma,RDS,eu-west-1,1.9938,5.236
2025-06-03,551407156454,alpha,EC2,us-east-1,9.8465,9.689
2025-06-03,633038757165,alpha,EC2,us-east-1,5.3951,5.543
2025-06-03,741927565661,beta,RDS,us-west-2,5.7967,5.199
2025-06-04,978335970179,beta,CloudWatch,us-east-1,7.3824,2.745
2025-06-04,768010880710,gamma,RDS,us-west-2,9.2734,6.509
2025-06-04,304492161137,alpha,CloudWatch,us-east-1,16.5358,4.928
2025-06-04,724205527172,alpha,EC2,us-east-1,24.5427,8.208
2025-06-04,905690326936,beta,CloudWatch,eu-west-1,17.9378,2.148
2025-06-04,554687561176,gamma,EC2,us-west-2,12.3112,2.07
2025-06-04,100007099811,gamma,CloudWatch,eu-west-1,12.4152,9.893
2025-06-04,196005103040,gamma,S3,eu-west-1,14.4202,2.206
2025-06-04,256318866138,gamma,Lambda,us-west-2,11.4277,4.907
2025-06-04,936153551105,alpha,S3,us-east-1,8.4601,7.972
2025-06-04,562906191162,gamma,S3,us-west-2,19.4152,9.478
2025-06-04,613139832298,gamma,EC2,us-west-2,6.6324,5.534
2025-06-04,222566366614,alpha,S3,eu-west-1,23.741,9.357
2025-06-04,667046140518,gamma,S3,us-east-1,11.5698,2.308
2025-06-04,486603594780,alpha,S3,eu-west-1,9.7263,8.044
2025-06-04,884236596863,alpha,RDS,us-east-1,11.439,5.205
2025-06-04,471868407550,alpha,Lambda,us-east-1,16.4505,2.449
2025-06-04,243801373983,gamma,EC2,us-east-1,13.4865,2.794
2025-06-04,777508076551,beta,RDS,eu-west-1,16.6843,9.175
2025-06-04,604076529439,alpha,CloudWatch,us-east-1,23.2376,3.087
2025-06-04,783671876301,alpha,S3,us-east-1,1.4044,2.267
2025-06-04,293150805492,alpha,EC2,us-west-2,16.9769,4.786
2025-06-04,142516971913,alpha,EC2,eu-west-1,23.8063,4.362
2025-06-04,898687760479,alpha,RDS,us-west-2,17.9948,3.877
2025-06-04,887065632891,beta,CloudWatch,us-east-1,9.1936,2.209
2025-06-04,675150816083,beta,S3,eu-west-1,0.3864,4.002
2025-06-04,545441798846,alpha,S3,us-west-2,4.895,3.081
2025-06-04,103097235430,alpha,CloudWatch,us-east-1,7.4804,9.303
2025-06-04,944381503001,alpha,RDS,us-east-1,12.8003,5.489
2025-06-04,433312382474,gamma,Lambda,us-west-2,16.1271,9.187
2025-06-04,280318309901,gamma,EC2,us-east-1,4.1194,8.751
2025-06-04,512779832457,gamma,EC2,us-east-1,0.1655,5.559
2025-06-04,214940701889,gamma,EC2,eu-west-1,0.1102,5.49
2025-06-04,361866643936,gamma,CloudWatch,us-east-1,3.9608,9.912
2025-06-04,863483205064,alpha,EC2,us-west-2,23.977,6.404
2025-06-04,359258431534,beta,S3,us-east-1,17.419,6.467
2025-06-04,653488949347,alpha,RDS,eu-west-1,1.7993,9.764
2025-06-04,784200362923,beta,CloudWatch,eu-west-1,24.6286,9.235
2025-06-04,400560471081,alpha,RDS,us-east-1,23.7289,9.869
2025-06-04,243745383526,gamma,S3,eu-west-1,15.4117,4.061
2025-06-04,733045610117,gamma,S3,eu-west-1,16.6005,3.153
2025-06-04,308155110172,beta,Lambda,eu-west-1,24.0766,9.259
2025-06-04,792982906788,beta,CloudWatch,us-east-1,1.9338,4.504
2025-06-04,717602996729,gamma,RDS,eu-west-1,24.9218,8.482
2025-06-04,465327565194,beta,RDS,us-east-1,15.536,4.516
2025-06-04,591775107886,alpha,S3,us-west-2,10.5475,7.179
2025-06-04,604884990138,gamma,CloudWatch,us-east-1,4.6804,8.044
2025-06-04,318064916193,beta,RDS,eu-west-1,4.1987,2.747
2025-06-04,340380301823,gamma,S3,us-west-2,22.2407,2.404
2025-06-04,102628705220,alpha,Lambda,eu-west-1,3.0648,4.067
2025-06-04,957044125961,gamma,EC2,eu-west-1,3.0289,9.067
2025-06-04,447259605341,alpha,Lambda,us-west-2,20.7034,3.654
2025-06-04,336502764690,alpha,Lambda,eu-west-1,11.2128,8.215
2025-06-04,306891024490,beta,RDS,us-west-2,22.3411,4.899
2025-06-04,867474016399,gamma,Lambda,us-east-1,20.1253,4.891
2025-06-04,665376670376,alpha,S3,us-west-2,2.1668,5.556
2025-06-04,490242407571,beta,Lambda,eu-west-1,22.6932,4.927
2025-06-04,500288233645,gamma,EC2,us-east-1,20.8739,8.226
2025-06-04,129017395967,alpha,Lambda,eu-west-1,10.9156,8.296
2025-06-04,738715559060,gamma,RDS,eu-west-1,20.0454,8.524
2025-06-05,652391949854,beta,RDS,us-west-2,21.9008,6.932
2025-06-05,203498401424,gamma,S3,us-west-2,7.6896,4.413
2025-06-05,524535639149,gamma,Lambda,us-east-1,23.4802,3.502
2025-06-05,441765432848,alpha,S3,us-east-1,14.5723,9.005
2025-06-05,939825179820,beta,CloudWatch,eu-west-1,24.4536,8.285
2025-06-05,154713573437,gamma,S3,eu-west-1,22.242,2.616
2025-06-05,987370996478,gamma,RDS,us-east-1,20.2419,2.832
2025-06-05,467566934561,beta,CloudWatch,eu-west-1,1.2673,8.256
2025-06-05,762240979361,gamma,Lambda,us-east-1,16.7525,6.446
2025-06-05,285486318568,gamma,Lambda,us-east-1,23.1908,8.311
2025-06-05,283435091179,gamma,RDS,us-east-1,6.445,8.581
2025-06-05,207608879092,beta,CloudWatch,us-west-2,23.7459,7.821
2025-06-05,625378006851,alpha,CloudWatch,eu-west-1,1.1654,9.166
2025-06-05,910398512388,beta,S3,us-east-1,14.8138,6.475
2025-06-05,846540285818,beta,RDS,us-east-1,6.867,7.714
2025-06-05,218525836911,gamma,EC2,us-east-1,23.5095,9.19
2025-06-05,453635105392,beta,S3,us-west-2,3.056,3.357
2025-06-05,226833083166,alpha,EC2,us-east-1,24.5463,2.913
2025-06-05,309515134537,beta,S3,us-east-1,12.589,5.806
2025-06-05,279603509284,gamma,RDS,us-west-2,24.6149,6.933
2025-06-05,225838186341,alpha,RDS,us-west-2,22.3749,7.989
2025-06-05,421535817697,alpha,EC2,us-west-2,8.5575,7.142
2025-06-05,506568078902,gamma,EC2,eu-west-1,17.4716,3.923
2025-06-05,792293419722,gamma,EC2,us-east-1,10.166,5.507
2025-06-05,822927306367,gamma,RDS,us-east-1,7.0842,9.909
2025-06-05,215141554906,alpha,S3,us-west-2,10.9819,4.034
2025-06-05,531480365014,beta,EC2,us-west-2,22.4944,2.924
2025-06-05,868402992967,beta,Lambda,eu-west-1,3.035,2.52
2025-06-05,725609928515,alpha,S3,us-east-1,0.7542,3.243
2025-06-05,774400821287,gamma,S3,eu-west-1,22.5976,6.668
2025-06-05,747980089692,gamma,Lambda,us-east-1,15.3478,2.814
2025-06-05,640141011194,beta,S3,eu-west-1,12.6054,7.247
2025-06-05,900088742477,alpha,CloudWatch,us-east-1,5.5487,5.372
2025-06-05,698464177825,beta,EC2,us-east-1,6.357,4.337
2025-06-05,414188220760,gamma,S3,us-east-1,3.6812,9.348
2025-06-05,652979628879,beta,S3,eu-west-1,5.4227,3.994
2025-06-05,743556329576,beta,RDS,us-east-1,10.3156,5.552
2025-06-05,658845865070,alpha,S3,us-east-1,19.4405,6.09
2025-06-05,990666802136,gamma,CloudWatch,us-east-1,14.0304,6.355
2025-06-05,417333899331,gamma,Lambda,eu-west-1,20.303,7.27
2025-06-05,119330493349,gamma,S3,eu-west-1,8.8112,3.005
2025-06-05,619356443710,beta,Lambda,us-east-1,20.1403,9.164
2025-06-05,700777526486,gamma,EC2,us-east-1,14.9756,2.702
2025-06-05,652408895304,gamma,RDS,eu-west-1,9.9351,8.487
2025-06-05,889801386933,gamma,RDS,us-east-1,15.8764,7.092
2025-06-05,659197501907,gamma,S3,eu-west-1,14.6263,2.162
2025-06-05,348569134610,gamma,RDS,us-east-1,20.3648,2.73
2025-06-05,738819854232,beta,Lambda,us-east-1,13.571,9.865
2025-06-05,252079203635,beta,S3,us-east-1,8.4597,2.223
2025-06-05,892749531500,gamma,CloudWatch,us-east-1,11.6486,8.396
2025-06-05,991892906654,gamma,RDS,us-east-1,22.9654,3.906
2025-06-05,589767613359,beta,CloudWatch,us-west-2,8.3117,6.886
2025-06-05,693786497147,alpha,CloudWatch,eu-west-1,16.9936,4.013
2025-06-05,950943969844,beta,EC2,us-east-1,6.3472,3.37
2025-06-05,375827598106,beta,S3,us-east-1,10.4729,5.783
2025-06-05,548285279812,alpha,CloudWatch,us-east-1,10.0854,5.928
2025-06-05,115771977056,alpha,EC2,us-east-1,20.7887,4.496
2025-06-05,916505364999,gamma,RDS,us-east-1,5.6372,7.654
2025-06-05,383634200034,beta,RDS,eu-west-1,14.2105,8.553
2025-06-05,391760869695,beta,EC2,us-west-2,4.3227,9.397
2025-06-06,333741923913,gamma,RDS,us-west-2,9.8283,5.355
2025-06-06,188577557234,alpha,CloudWatch,us-east-1,17.9984,6.912
2025-06-06,824694788932,beta,EC2,eu-west-1,20.0089,7.311
2025-06-06,805754950570,beta,Lambda,us-west-2,16.5034,6.197
